# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StorageLockContext.competingThreads.90P,1772701838627000000,1772701896998000000,0
StorageLockContext.competingThreads.max,1772701838627000000,1772701896998000000,0
FilePageCache.pageLoadsAboveSizeThreshold,1772701838627000000,1772701896998000000,0
DirectByteBufferAllocator.reclaimed,1772701838627000000,1772701896998000000,39
FilePageCache.maxCacheSizeInBytes,1772701838627000000,1772701896998000000,228605952
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1772701838627000000,1772701896998000000,38813696
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1772701838627000000,1772701896998000000,80773120
MappedFileStorage.storages,1772701838627000000,1772701896998000000,0
FilePageCache.capacityInBytes,1772701838627000000,1772701896998000000,629145600
DirectByteBufferAllocator.disposed,1772701838627000000,1772701896998000000,0
FilePageCache.disposedBuffers,1772701838627000000,1772701896998000000,39
DirectByteBufferAllocator.misses,1772701838627000000,1772701896998000000,2
FilePageCache.uncachedFileAccess,1772701838627000000,1772701896998000000,6
DirectByteBufferAllocator.hits,1772701838627000000,1772701896998000000,0
StorageLockContext.competingThreads.avg,1772701838627000000,1772701896998000000,0.0
MappedFileStorage.totalBytesMapped,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedParent.ms,1772701838627000000,1772701896998000000,0
jps.global.handle.before.change.events.ms,1772701838627000000,1772701896998000000,0
jps.library.entities.serializer.load.entities.ms,1772701838627000000,1772701896998000000,0
jps.module.iml.entities.serializer.load.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleBridge.before.changed.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1772701838627000000,1772701896998000000,0
workspaceModel.save.cache.to.file.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1772701838627000000,1772701896998000000,0
jps.global.get.library.ms,1772701838627000000,1772701896998000000,0
workspaceModel.load.cache.metadata.from.file.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1772701838627000000,1772701896998000000,0
jps.app.storage.content.writer.save.component.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1772701838627000000,1772701896998000000,0
workspaceModel.global.updates.ms,1772701838627000000,1772701896998000000,0
jps.app.storage.content.reader.load.component.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.to.snapshot.ms,1772701838627000000,1772701896998000000,0
jps.facet.change.listener.before.change.events.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1772701838627000000,1772701896998000000,0
jps.global.initialize.library.bridges.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.entities.ms,1772701838627000000,1772701896998000000,0
jps.library.entities.serializer.save.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.global.updates.count,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.instances.count,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewChild.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForRemovedChild.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.apply.changes.from.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleBridge.update.option.ms,1772701838627000000,1772701896998000000,0
jps.project.serializers.save.ms,1772701838627000000,1772701896998000000,0
jps.global.initialize.library.bridges.after.loading.ms,1772701838627000000,1772701896998000000,0
jps.storage.jps.conf.reader.load.component.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.hasReferrers.ms,1772701838627000000,1772701896998000000,0
jps.artifact.entities.serializer.save.entities.ms,1772701838627000000,1772701896998000000,0
jps.project.serializers.load.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1772701838627000000,1772701896998000000,0
jps.facet.change.listener.init.bridge.ms,1772701838627000000,1772701896998000000,0
workspaceModel.sync.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.modify.entity.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.changeLog.addReplaceEventForNewParent.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.resolve.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.collect.changes.ms,1772701838627000000,1772701896998000000,0
jps.load.initial.state.ms,1772701838627000000,1772701896998000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1772701838627000000,1772701896998000000,0
workspaceModel.delayed.project.synchronizer.sync.ms,1772701838627000000,1772701896998000000,0
jps.global.get.libraries.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.add.entity.ms,1772701838627000000,1772701896998000000,0
jps.load.project.to.empty.storage.ms,1772701838627000000,1772701896998000000,0
jps.artifact.entities.serializer.load.entities.ms,1772701838627000000,1772701896998000000,0
jps.global.handle.changed.events.ms,1772701838627000000,1772701896998000000,0
jps.apply.loaded.storage.ms,1772701838627000000,1772701896998000000,0
jps.save.global.entities.ms,1772701838627000000,1772701896998000000,0
jps.global.get.library.by.name.ms,1772701838627000000,1772701896998000000,0
workspaceModel.do.save.caches.ms,1772701838627000000,1772701896998000000,0
jps.save.changed.project.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.orphan.listener.update.ms,1772701838627000000,1772701896998000000,0
jps.module.dependency.index.workspace.model.listener.on.changed.ms,1772701838627000000,1772701896998000000,0
jps.module.iml.entities.serializer.save.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.newModule.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1772701838627000000,1772701896998000000,0
jps.facet.change.listener.process.change.events.ms,1772701838627000000,1772701896998000000,0
workspaceModel.load.cache.from.file.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1772701838627000000,1772701896998000000,0
workspaceModel.moduleManagerBridge.build.module.graph.ms,1772701838627000000,1772701896998000000,0
workspaceModel.global.apply.state.to.project.ms,1772701838627000000,1772701896998000000,0
workspaceModel.mutableEntityStorage.replace.by.source.ms,1772701838627000000,1772701896998000000,0
jps.reload.project.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValue.from.cache.count,1772701838627000000,1772701896998000000,28
workspaceModel.loading.total.ms,1772701838627000000,1772701896998000000,0
workspaceModel.collect.changes.ms,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.instances.count,1772701838627000000,1772701896998000000,0
workspaceModel.entityStorageSnapshotImpl.instances.count,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValue.total.get.count,1772701838627000000,1772701896998000000,29
workspaceModel.workspaceFileIndexData.updateDirtyEntities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.to.snapshot.ms,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.processFileSets.ms,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.onEntitiesChanged.ms,1772701838627000000,1772701896998000000,0
workspaceModel.full.replace.project.model.ms,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.markDirty.ms,1772701838627000000,1772701896998000000,0
workspaceModel.pre.handlers.ms,1772701838627000000,1772701896998000000,0
workspaceModel.on.before.changed.ms,1772701838627000000,1772701896998000000,0
workspaceModel.init.bridges.ms,1772701838627000000,1772701896998000000,0
workspaceModel.replace.project.model.ms,1772701838627000000,1772701896998000000,0
workspaceModel.updates.precise.ms,1772701838627000000,1772701896998000000,0
workspaceModel.updates.count,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.getDirectoriesByPackageName.ms,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValueWithParameters.from.cache.count,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValue.calculated.count,1772701838627000000,1772701896998000000,1
workspaceModel.initializing.ms,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexContributor.registerFileSets.ms,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.getFileInfo.ms,1772701838627000000,1772701896998000000,1
workspaceModel.on.changed.ms,1772701838627000000,1772701896998000000,0
workspaceModel.check.recursive.update.ms,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValueWithParameters.clear.count,1772701838627000000,1772701896998000000,0
workspaceModel.update.unloaded.entities.ms,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.visitFileSets.ms,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValueWithParameters.calculated.count,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValueWithParameters.total.get.count,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.init.ms,1772701838627000000,1772701896998000000,0
workspaceModel.updates.ms,1772701838627000000,1772701896998000000,0
workspaceModel.cachedValue.clear.count,1772701838627000000,1772701896998000000,0
workspaceModel.workspaceFileIndexData.getPackageName.ms,1772701838627000000,1772701896998000000,0
workspaceModel.loading.from.cache.ms,1772701838627000000,1772701896998000000,0
cacheStateStorage.set.duration,1772701838627000000,1772701896998000000,0
cacheStateStorage.get.duration,1772701838627000000,1772701896998000000,0
cacheStateStorage.set.counter,1772701838627000000,1772701896998000000,0
cacheStateStorage.get.counter,1772701838627000000,1772701896998000000,0
LowMemory.gcLoad,1772701838627000000,1772701896998000000,0.002988154865682764
DiskQueryRelay.tasksRequested,1772701838627000000,1772701896998000000,88
LowMemory.gcOverloaded,1772701838627000000,1772701896998000000,0
writeAction.count,1772701838627000000,1772701896998000000,8
writeAction.median.wait.ms,1772701838627000000,1772701896998000000,1400
writeAction.max.wait.ms,1772701838627000000,1772701896998000000,830
DiskQueryRelay.tasksExecuted,1772701838627000000,1772701896998000000,88
DiskQueryRelay.taskExecutionTotalTimeUs,1772701838627000000,1772701896998000000,14163
writeAction.wait.ms,1772701838627000000,1772701896998000000,1
DiskQueryRelay.taskWaitingTotalTimeUs,1772701838627000000,1772701896998000000,197132
Indexing.writer_1.totalTimeSpentWritingMs,1772701838627000000,1772701896998000000,0
Indexing.writer_3.totalTimeSpentWritingMs,1772701838627000000,1772701896998000000,0
Indexing.totalTimeIndexersSleptMs,1772701838627000000,1772701896998000000,0
Indexing.writesQueuedMax,1772701838627000000,1772701896998000000,0
Indexing.writer_0.totalTimeSpentWritingMs,1772701838627000000,1772701896998000000,0
Indexing.writer_2.totalTimeSpentWritingMs,1772701838627000000,1772701896998000000,0
Indexing.cache.totalCacheEvicted,1772701838627000000,1772701896998000000,0
Indexing.cache.totalCacheMisses,1772701838627000000,1772701896998000000,0
Indexing.cache.totalCacheAccesses,1772701838627000000,1772701896998000000,0
Indexing.writesQueuedMin,1772701838627000000,1772701896998000000,0
Indexing.writesQueuedAvg,1772701838627000000,1772701896998000000,0.0
NonBlockingReadAction.failedExecutionsCount,1772701838627000000,1772701896998000000,0
FlushQueue.queueSize90P,1772701838627000000,1772701896998000000,43
WriteAction.executionsCount,1772701838627000000,1772701896998000000,8
ReadAction.executionsCount,1772701838627000000,1772701896998000000,984
NonBlockingReadAction.finalizedExecutionTimeUs,1772701838627000000,1772701896998000000,24657
FlushQueue.queueSizeAvg,1772701838627000000,1772701896998000000,9.036803364879075
FlushQueue.waitingTimeMaxNs,1772701838627000000,1772701896998000000,1107296255
AWTEventQueue.dispatchTimeMaxNs,1772701838627000000,1772701896998000000,457179135
FlushQueue.waitingTime90PNs,1772701838627000000,1772701896998000000,84410367
AWTEventQueue.dispatchTime90PNs,1772701838627000000,1772701896998000000,370687
NonBlockingReadAction.failedExecutionTimeUs,1772701838627000000,1772701896998000000,0
AWTEventQueue.eventsDispatched,1772701838627000000,1772701896998000000,4322
FlushQueue.executionTime90PNs,1772701838627000000,1772701896998000000,199679
FlushQueue.executionTimeAvgNs,1772701838627000000,1772701896998000000,2568503.327024185
FlushQueue.queueSizeMax,1772701838627000000,1772701896998000000,75
NonBlockingReadAction.finalizedExecutionsCount,1772701838627000000,1772701896998000000,2
FlushQueue.executionTimeMaxNs,1772701838627000000,1772701896998000000,796917759
AWTEventQueue.dispatchTimeTotalNS,1772701838627000000,1772701896998000000,11268850897
FlushQueue.waitingTimeAvgNs,1772701838627000000,1772701896998000000,3.268699494426919E7
FlushQueue.tasksExecuted,1772701838627000000,1772701896998000000,951
AWTEventQueue.dispatchTimeAvgNs,1772701838627000000,1772701896998000000,2607528.014807959
